question_id,subject,unit,chapter,topic_atom,outcome_code,outcome,official_requirement_ids,official_source_reference,kind,difficulty,marks,pool,stimulus,prompt,options,correct_answer,explanation,scoring_rule,current_status,automated_blockers,automated_warnings,sme_decision,sme_correction,sme_comment,sme_name,sme_qualification,sme_signature_date
"C10-2627-MATH-REQ032-DIAG-006","Mathematics","Trigonometry","Some Applications of Trigonometry","Heights and Distances","LO_M9.1.1","Solve real-world problems involving angles of elevation and depression using trigonometric ratios.","REQ_MATH_2026_032 | REQ_MATH_2026_033","Maths_SecP1X_2026-27.pdf Page 5","assertion_reason","2","1","DIAGNOSTIC","","Assertion (A): As an observer walks towards the foot of a tower, the angle of elevation of its top increases. Reason (R): For a fixed height, tan of the angle of elevation is inversely proportional to the horizontal distance. Choose the correct option.","Both A and R are true and R is the correct explanation of A. | Both A and R are true but R is not the correct explanation of A. | A is true but R is false. | A is false but R is true.","Both A and R are true and R is the correct explanation of A.","Reducing the distance increases h/d, and since the tangent increases with the acute angle, the elevation increases.","Exact option match. 1 mark for the correct option, 0 otherwise.","draft / unverified","none","none","","","","","",""
"C10-2627-MATH-REQ032-DIAG-007","Mathematics","Trigonometry","Some Applications of Trigonometry","Heights and Distances","LO_M9.1.1","Solve real-world problems involving angles of elevation and depression using trigonometric ratios.","REQ_MATH_2026_032 | REQ_MATH_2026_033","Maths_SecP1X_2026-27.pdf Page 5","true_false","1","1","DIAGNOSTIC","","State whether the following is true or false, and justify in one line: An angle of depression is measured from the horizontal line through the observer's eye.","True | False","True","By definition the angle of depression is the angle between the horizontal through the observer and the line of sight to an object below.","Exact option match. 1 mark for the correct option, 0 otherwise.","draft / unverified","none","none","","","","","",""
"C10-2627-MATH-REQ032-REASS-001","Mathematics","Trigonometry","Some Applications of Trigonometry","Heights and Distances","LO_M9.1.1","Solve real-world problems involving angles of elevation and depression using trigonometric ratios.","REQ_MATH_2026_032 | REQ_MATH_2026_033","Maths_SecP1X_2026-27.pdf Page 5","short_answer","2","2","FRESH_REASSESSMENT","","From a point 25 m away from the foot of a tower on level ground, the angle of elevation of the top is 45 degrees. Find the height of the tower.","","25 m","tan 45 degrees = h / 25 and tan 45 degrees = 1, so h = 25 m.","Answer-key match with educator override. 2 marks maximum, partial credit at reviewer discretion.","draft / unverified","none","NUMERIC_CHECK","","","","","",""
"C10-2627-MATH-REQ032-REASS-002","Mathematics","Trigonometry","Some Applications of Trigonometry","Heights and Distances","LO_M9.1.1","Solve real-world problems involving angles of elevation and depression using trigonometric ratios.","REQ_MATH_2026_032 | REQ_MATH_2026_033","Maths_SecP1X_2026-27.pdf Page 5","mcq","2","1","FRESH_REASSESSMENT","","The shadow of a tower is root 3 times its height. The angle of elevation of the sun is","60 degrees | 15 degrees | 30 degrees | 45 degrees","30 degrees","tan of the elevation is h / (root 3 h) = 1/root 3, which corresponds to 30 degrees.","Exact option match. 1 mark for the correct option, 0 otherwise.","draft / unverified","none","NUMERIC_CHECK","","","","","",""
"C10-2627-MATH-REQ032-REASS-003","Mathematics","Trigonometry","Some Applications of Trigonometry","Heights and Distances","LO_M9.1.1","Solve real-world problems involving angles of elevation and depression using trigonometric ratios.","REQ_MATH_2026_032 | REQ_MATH_2026_033","Maths_SecP1X_2026-27.pdf Page 5","short_answer","3","3","FRESH_REASSESSMENT","","A ladder 13 m long rests against a vertical wall making an angle of 60 degrees with the ground. How high up the wall does the ladder reach?","","6.5 root 3 m, about 11.26 m","The height reached is 13 x sin 60 degrees = 13 root 3 / 2 m, approximately 11.26 m.","Answer-key match with educator override. 3 marks maximum, partial credit at reviewer discretion.","draft / unverified","none","NUMERIC_CHECK","","","","","",""
"C10-2627-MATH-REQ032-REASS-004","Mathematics","Trigonometry","Some Applications of Trigonometry","Heights and Distances","LO_M9.1.1","Solve real-world problems involving angles of elevation and depression using trigonometric ratios.","REQ_MATH_2026_032 | REQ_MATH_2026_033","Maths_SecP1X_2026-27.pdf Page 5","case_study","4","4","FRESH_REASSESSMENT","","An aircraft flying at a steady altitude of 1500 m spots a runway marker ahead. The angle of depression of the marker from the aircraft is 30 degrees.  Find the horizontal distance between the aircraft and the marker.","","1500 root 3 m, about 2598.08 m","tan 30 degrees = 1500 / d, so d = 1500 root 3 m, approximately 2598.08 m.","Answer-key match with educator override. 4 marks maximum, partial credit at reviewer discretion.","draft / unverified","none","NUMERIC_CHECK STIMULUS_EMBEDDED","","","","","",""
"C10-2627-MATH-REQ032-REASS-005","Mathematics","Trigonometry","Some Applications of Trigonometry","Heights and Distances","LO_M9.1.1","Solve real-world problems involving angles of elevation and depression using trigonometric ratios.","REQ_MATH_2026_032 | REQ_MATH_2026_033","Maths_SecP1X_2026-27.pdf Page 5","short_answer","2","2","FRESH_REASSESSMENT","","A rope 20 m long is tied from the top of a vertical post to a peg on the ground and makes an angle of 30 degrees with the ground. Find the height of the post.","","10 m","The height is 20 x sin 30 degrees = 20 x 1/2 = 10 m.","Answer-key match with educator override. 2 marks maximum, partial credit at reviewer discretion.","draft / unverified","none","NUMERIC_CHECK","","","","","",""
"C10-2627-MATH-REQ032-REASS-006","Mathematics","Trigonometry","Some Applications of Trigonometry","Heights and Distances","LO_M9.1.1","Solve real-world problems involving angles of elevation and depression using trigonometric ratios.","REQ_MATH_2026_032 | REQ_MATH_2026_033","Maths_SecP1X_2026-27.pdf Page 5","data_interpretation","3","4","FRESH_REASSESSMENT","","Two towers are observed from points on level ground: | Tower | Distance of observer from foot | Angle of elevation | | T1 | 30 m | 45 degrees | | T2 | 30 m | 30 degrees |  Which tower is taller, and by approximately how much?","","T1 is taller by about 12.68 m","T1 has height 30 m and T2 has height 30 / root 3, which is about 17.32 m, so the difference is about 12.68 m.","Answer-key match with educator override. 4 marks maximum, partial credit at reviewer discretion.","draft / unverified","none","NUMERIC_CHECK STIMULUS_EMBEDDED","","","","","",""
"C10-2627-MATH-REQ032-REASS-007","Mathematics","Trigonometry","Some Applications of Trigonometry","Heights and Distances","LO_M9.1.1","Solve real-world problems involving angles of elevation and depression using trigonometric ratios.","REQ_MATH_2026_032 | REQ_MATH_2026_033","Maths_SecP1X_2026-27.pdf Page 5","assertion_reason","2","1","FRESH_REASSESSMENT","","Assertion (A): The angle of elevation of an object from an observer equals the angle of depression of the observer from that object. Reason (R): The two angles are alternate angles between parallel horizontal lines cut by the line of sight. Choose the correct option.","Both A and R are true and R is the correct explanation of A. | Both A and R are true but R is not the correct explanation of A. | A is true but R is false. | A is false but R is true.","Both A and R are true and R is the correct explanation of A.","The horizontal lines at the observer and at the object are parallel, so the alternate angles formed by the line of sight are equal.","Exact option match. 1 mark for the correct option, 0 otherwise.","draft / unverified","none","none","","","","","",""
"C10-2627-MATH-REQ032-REASS-008","Mathematics","Trigonometry","Some Applications of Trigonometry","Heights and Distances","LO_M9.1.1","Solve real-world problems involving angles of elevation and depression using trigonometric ratios.","REQ_MATH_2026_032 | REQ_MATH_2026_033","Maths_SecP1X_2026-27.pdf Page 5","true_false","1","1","FRESH_REASSESSMENT","","State whether the following is true or false, and justify in one line: If an observer moves away from the foot of a tower, the angle of elevation of its top increases.","True | False","False","The ratio height divided by distance decreases as the distance grows, so the angle of elevation decreases.","Exact option match. 1 mark for the correct option, 0 otherwise.","draft / unverified","none","none","","","","","",""
"C10-2627-MATH-REQ032-REASS-009","Mathematics","Trigonometry","Some Applications of Trigonometry","Heights and Distances","LO_M9.1.1","Solve real-world problems involving angles of elevation and depression using trigonometric ratios.","REQ_MATH_2026_032 | REQ_MATH_2026_033","Maths_SecP1X_2026-27.pdf Page 5","short_answer","3","3","FRESH_REASSESSMENT","","From the top of a building 60 m high, the angle of depression of a parked car on level ground is 30 degrees. Find the distance of the car from the foot of the building.","","60 root 3 m, about 103.92 m","tan 30 degrees = 60 / d, so d = 60 root 3 m, approximately 103.92 m.","Answer-key match with educator override. 3 marks maximum, partial credit at reviewer discretion.","draft / unverified","none","NUMERIC_CHECK","","","","","",""
"C10-2627-MATH-REQ032-REASS-010","Mathematics","Trigonometry","Some Applications of Trigonometry","Heights and Distances","LO_M9.1.1","Solve real-world problems involving angles of elevation and depression using trigonometric ratios.","REQ_MATH_2026_032 | REQ_MATH_2026_033","Maths_SecP1X_2026-27.pdf Page 5","mcq","2","1","FRESH_REASSESSMENT","","A vertical pole and its shadow have equal lengths at a certain time. At that moment the angle of elevation of the sun is","30 degrees | 60 degrees | 0 degrees | 45 degrees","45 degrees","The tangent of the elevation is 1, so the sun is at 45 degrees above the horizon.","Exact option match. 1 mark for the correct option, 0 otherwise.","draft / unverified","none","NUMERIC_CHECK","","","","","",""
"C10-2627-MATH-REQ034-DIAG-001","Mathematics","Mensuration","Areas Related to Circles","Areas of Sector and Segment of a Circle","LO_M11.1.1","Calculate arc lengths, areas of sectors, and areas of segments of circles.","REQ_MATH_2026_034 | REQ_MATH_2026_035","Maths_SecP1X_2026-27.pdf Page 5","short_answer","2","2","DIAGNOSTIC","","Find the area of a sector of a circle of radius 6 cm with central angle 60 degrees. Take pi as 3.14.","","18.84 cm^2","The sector area is (60/360) x pi x 6^2 = (1/6) x 3.14 x 36 = 18.84 cm^2.","Answer-key match with educator override. 2 marks maximum, partial credit at reviewer discretion.","draft / unverified","none","NUMERIC_CHECK","","","","","",""
"C10-2627-MATH-REQ034-DIAG-002","Mathematics","Mensuration","Areas Related to Circles","Areas of Sector and Segment of a Circle","LO_M11.1.1","Calculate arc lengths, areas of sectors, and areas of segments of circles.","REQ_MATH_2026_034 | REQ_MATH_2026_035","Maths_SecP1X_2026-27.pdf Page 5","short_answer","2","2","DIAGNOSTIC","","Find the length of the arc of a sector of radius 21 cm subtending 60 degrees at the centre. Take pi as 22/7.","","22 cm","The arc length is (60/360) x 2 x 22/7 x 21 = 22 cm.","Answer-key match with educator override. 2 marks maximum, partial credit at reviewer discretion.","draft / unverified","none","NUMERIC_CHECK","","","","","",""
"C10-2627-MATH-REQ034-DIAG-003","Mathematics","Mensuration","Areas Related to Circles","Areas of Sector and Segment of a Circle","LO_M11.1.1","Calculate arc lengths, areas of sectors, and areas of segments of circles.","REQ_MATH_2026_034 | REQ_MATH_2026_035","Maths_SecP1X_2026-27.pdf Page 5","mcq","2","1","DIAGNOSTIC","","The area of a quadrant of a circle of radius 14 cm, taking pi as 22/7, is","616 cm^2 | 154 cm^2 | 308 cm^2 | 77 cm^2","154 cm^2","A quadrant is one fourth of the circle, so the area is (1/4) x 22/7 x 196 = 154 cm^2.","Exact option match. 1 mark for the correct option, 0 otherwise.","draft / unverified","none","NUMERIC_CHECK","","","","","",""
"C10-2627-MATH-REQ034-DIAG-004","Mathematics","Mensuration","Areas Related to Circles","Areas of Sector and Segment of a Circle","LO_M11.1.1","Calculate arc lengths, areas of sectors, and areas of segments of circles.","REQ_MATH_2026_034 | REQ_MATH_2026_035","Maths_SecP1X_2026-27.pdf Page 5","case_study","3","3","DIAGNOSTIC","","The bob of a pendulum hangs on a rod 21 cm long and swings through an angle of 30 degrees, sweeping out a sector of a circle. Take pi as 22/7.  Find the area swept by the pendulum rod in one swing.","","115.5 cm^2","The swept area is (30/360) x 22/7 x 21^2 = 115.5 cm^2.","Answer-key match with educator override. 3 marks maximum, partial credit at reviewer discretion.","draft / unverified","none","NUMERIC_CHECK STIMULUS_EMBEDDED","","","","","",""
"C10-2627-MATH-REQ034-DIAG-005","Mathematics","Mensuration","Areas Related to Circles","Areas of Sector and Segment of a Circle","LO_M11.1.1","Calculate arc lengths, areas of sectors, and areas of segments of circles.","REQ_MATH_2026_034 | REQ_MATH_2026_035","Maths_SecP1X_2026-27.pdf Page 5","short_answer","4","4","DIAGNOSTIC","","A chord subtends a right angle at the centre of a circle of radius 10 cm. Find the area of the corresponding minor segment. Take pi as 3.14.","","28.5 cm^2","The quadrant area is 78.5 cm^2 and the right triangle formed by the two radii has area (1/2) x 10 x 10 = 50 cm^2, so the segment area is 28.5 cm^2.","Answer-key match with educator override. 4 marks maximum, partial credit at reviewer discretion.","draft / unverified","none","NUMERIC_CHECK","","","","","",""
"C10-2627-MATH-REQ034-DIAG-006","Mathematics","Mensuration","Areas Related to Circles","Areas of Sector and Segment of a Circle","LO_M11.1.1","Calculate arc lengths, areas of sectors, and areas of segments of circles.","REQ_MATH_2026_034 | REQ_MATH_2026_035","Maths_SecP1X_2026-27.pdf Page 5","assertion_reason","2","1","DIAGNOSTIC","","Assertion (A): Doubling the central angle of a sector doubles its area, provided the radius is unchanged. Reason (R): The area of a sector is directly proportional to its central angle for a fixed radius. Choose the correct option.","Both A and R are true and R is the correct explanation of A. | Both A and R are true but R is not the correct explanation of A. | A is true but R is false. | A is false but R is true.","Both A and R are true and R is the correct explanation of A.","The sector area formula (theta/360) x pi r^2 is linear in theta, so doubling theta doubles the area.","Exact option match. 1 mark for the correct option, 0 otherwise.","draft / unverified","none","none","","","","","",""
